group,signal,kind,left,right,rows,flight_weight
KRDU/train,raw,height_m,2550.0,2575.0,3794,12.6267284722162
KRDU/train,raw,height_m,2575.0,2600.0,3420,11.417720071093754
KRDU/train,raw,height_m,2600.0,2625.0,3399,11.293674715200723
KRDU/train,raw,height_m,2625.0,2650.0,3232,10.684378167424256
KRDU/train,raw,height_m,2650.0,2675.0,2738,9.054715196157304
KRDU/train,raw,height_m,2675.0,2700.0,2543,8.403050158247424
KRDU/train,raw,height_m,2700.0,2725.0,2158,7.096660884632911
KRDU/train,raw,height_m,2725.0,2750.0,2543,8.338569025916513
KRDU/train,raw,height_m,2750.0,2775.0,1950,6.370154266605823
KRDU/train,raw,height_m,2775.0,2800.0,1500,4.923038663836451
KRDU/train,raw,height_m,2800.0,2825.0,1391,4.5927468098343525
KRDU/train,raw,height_m,2825.0,2850.0,1170,3.880982995267914
KRDU/train,raw,height_m,2850.0,2875.0,996,3.2961524906841078
KRDU/train,raw,height_m,2875.0,2900.0,824,2.7255849811372173
KRDU/train,raw,height_m,2900.0,2925.0,788,2.5993433761250344
KRDU/train,raw,height_m,2925.0,2950.0,537,1.7658259781273955
KRDU/train,raw,height_m,2950.0,2975.0,459,1.4989825881330034
KRDU/train,raw,height_m,2975.0,3000.0,412,1.3463178272950245
KRDU/train,raw,height_m,3000.0,3025.0,367,1.1828725157201916
KRDU/train,raw,height_m,3025.0,3050.0,318,1.030356782041963
KRDU/train,raw,height_m,3050.0,3075.0,292,0.9439221696302411
KRDU/train,raw,height_m,3075.0,3100.0,230,0.7683231798491761
KRDU/train,raw,height_m,3100.0,3125.0,151,0.4954372330576007
KRDU/train,raw,height_m,3125.0,3150.0,136,0.4472744951845016
KRDU/train,raw,height_m,3150.0,3175.0,129,0.42481116040107736
KRDU/train,raw,height_m,3175.0,3200.0,107,0.3499043316078314
KRDU/train,raw,height_m,3200.0,3225.0,101,0.33142978676733037
KRDU/train,raw,height_m,3225.0,3250.0,100,0.328614954591103
KRDU/train,raw,height_m,3250.0,3275.0,103,0.340693595945595
KRDU/train,raw,height_m,3275.0,3300.0,91,0.3054710301084924
KRDU/train,raw,height_m,3300.0,3325.0,66,0.22101098471011937
KRDU/train,raw,height_m,3325.0,3350.0,41,0.14040520278922486
KRDU/train,raw,height_m,3350.0,3375.0,40,0.13478291119372443
KRDU/train,raw,height_m,3375.0,3400.0,26,0.09135567415796686
KRDU/train,raw,height_m,3400.0,3425.0,43,0.14514576975670934
KRDU/train,raw,height_m,3425.0,3450.0,17,0.0559845079014849
KRDU/train,raw,height_m,3450.0,3475.0,11,0.03707339512402541
KRDU/train,raw,height_m,3475.0,3500.0,9,0.031048921830006293
KRDU/train,raw,height_m,3500.0,3525.0,7,0.023883893875790818
KRDU/train,raw,height_m,3525.0,3550.0,8,0.027076253240011283
KRDU/train,raw,height_m,3550.0,3575.0,9,0.03036572692599293
KRDU/train,raw,height_m,3575.0,3600.0,5,0.016377725594793446
KRDU/train,raw,height_m,3600.0,3625.0,8,0.02697913892370707
KRDU/train,raw,height_m,3625.0,3650.0,8,0.02663314355231705
KRDU/train,raw,height_m,3650.0,3675.0,8,0.02697913892552606
KRDU/train,raw,height_m,3675.0,3700.0,10,0.035384302534112066
KRDU/train,raw,height_m,3700.0,3725.0,8,0.02600891955262341
KRDU/train,raw,height_m,3725.0,3750.0,7,0.02326166680541064
KRDU/train,raw,height_m,3750.0,3775.0,5,0.016837943470818573
KRDU/train,raw,height_m,3775.0,3800.0,8,0.02600891955262341
KRDU/train,raw,height_m,3800.0,3825.0,6,0.020901410962324007
KRDU/train,raw,height_m,3825.0,3850.0,6,0.019585196217121847
KRDU/train,raw,height_m,3850.0,3875.0,6,0.019585196218031342
KRDU/train,raw,height_m,3875.0,3900.0,6,0.01981339094163559
KRDU/train,raw,height_m,3900.0,3925.0,8,0.026481747941943468
KRDU/train,raw,height_m,3925.0,3950.0,4,0.012073452862750855
KRDU/train,raw,height_m,3950.0,3975.0,3,0.008942781356381602
KRDU/train,raw,height_m,3975.0,4000.0,5,0.015521728724706918
KRDU/train,raw,height_m,4000.0,4025.0,4,0.012933278156197048
KRDU/train,raw,height_m,4025.0,4050.0,43,0.1405217287256164
KRDU/train,raw,height_m,4050.0,4075.0,2,0.005494505494425539
KRDU/train,raw,height_m,4075.0,4100.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4100.0,4125.0,2,0.005494505494425539
KRDU/train,raw,height_m,4125.0,4150.0,1,0.002747252749031759
KRDU/train,raw,height_m,4150.0,4175.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4175.0,4200.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4200.0,4225.0,2,0.005494505494425539
KRDU/train,raw,height_m,4225.0,4250.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4250.0,4275.0,2,0.005494505494425539
KRDU/train,raw,height_m,4275.0,4300.0,2,0.005494505494425539
KRDU/train,raw,height_m,4300.0,4325.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4325.0,4350.0,3,0.01095898636867787
KRDU/train,raw,height_m,4350.0,4375.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4375.0,4400.0,2,0.005494505494425539
KRDU/train,raw,height_m,4400.0,4425.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4425.0,4450.0,2,0.005494505494425539
KRDU/train,raw,height_m,4450.0,4475.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4475.0,4500.0,2,0.005494505494425539
KRDU/train,raw,height_m,4500.0,4525.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4525.0,4550.0,2,0.005494505494425539
KRDU/train,raw,height_m,4550.0,4575.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4575.0,4600.0,2,0.005494505494425539
KRDU/train,raw,height_m,4600.0,4625.0,2,0.005494505494425539
KRDU/train,raw,height_m,4625.0,4650.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4650.0,4675.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4675.0,4700.0,2,0.005494505496244528
KRDU/train,raw,height_m,4700.0,4725.0,2,0.005494505494425539
KRDU/train,raw,height_m,4725.0,4750.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4750.0,4775.0,2,0.005494505494425539
KRDU/train,raw,height_m,4775.0,4800.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4800.0,4825.0,2,0.005494505494425539
KRDU/train,raw,height_m,4825.0,4850.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4850.0,4875.0,2,0.005494505494425539
KRDU/train,raw,height_m,4875.0,4900.0,1,0.0027472527472127695
KRDU/train,raw,height_m,4900.0,4925.0,0,0.0
KRDU/train,raw,height_m,4925.0,4950.0,0,0.0
KRDU/train,raw,height_m,4950.0,4975.0,0,0.0
KRDU/train,raw,height_m,4975.0,5000.0,0,0.0
KRDU/train,raw,height_m,5000.0,5025.0,0,0.0
KRDU/train,raw,height_m,5025.0,5050.0,0,0.0
KRDU/train,raw,height_m,5050.0,5075.0,0,0.0
KRDU/train,raw,height_m,5075.0,5100.0,0,0.0
KRDU/train,raw,height_m,5100.0,5125.0,0,0.0
KRDU/train,raw,height_m,5125.0,5150.0,0,0.0
KRDU/train,raw,height_m,5150.0,5175.0,0,0.0
KRDU/train,raw,height_m,5175.0,5200.0,0,0.0
KRDU/train,raw,height_m,5200.0,5225.0,0,0.0
KRDU/train,raw,height_m,5225.0,5250.0,0,0.0
KRDU/train,raw,height_m,5250.0,5275.0,0,0.0
KRDU/train,raw,height_m,5275.0,5300.0,0,0.0
KRDU/train,raw,height_m,5300.0,5325.0,0,0.0
KRDU/train,raw,height_m,5325.0,5350.0,0,0.0
KRDU/train,raw,height_m,5350.0,5375.0,0,0.0
KRDU/train,raw,height_m,5375.0,5400.0,0,0.0
KRDU/train,raw,height_m,5400.0,5425.0,0,0.0
KRDU/train,raw,height_m,5425.0,5450.0,0,0.0
KRDU/train,raw,height_m,5450.0,5475.0,0,0.0
KRDU/train,raw,height_m,5475.0,5500.0,0,0.0
KRDU/train,raw,height_m,5500.0,5525.0,0,0.0
KRDU/train,raw,height_m,5525.0,5550.0,0,0.0
KRDU/train,raw,height_m,5550.0,5575.0,0,0.0
KRDU/train,raw,height_m,5575.0,5600.0,0,0.0
KRDU/train,raw,height_m,5600.0,5625.0,0,0.0
KRDU/train,raw,height_m,5625.0,5650.0,0,0.0
KRDU/train,raw,height_m,5650.0,5675.0,0,0.0
KRDU/train,raw,height_m,5675.0,5700.0,0,0.0
KRDU/train,raw,height_m,5700.0,5725.0,0,0.0
KRDU/train,raw,height_m,5725.0,5750.0,0,0.0
KRDU/train,raw,height_m,5750.0,5775.0,0,0.0
KRDU/train,raw,height_m,5775.0,5800.0,0,0.0
KRDU/train,raw,height_m,5800.0,5825.0,0,0.0
KRDU/train,raw,height_m,5825.0,5850.0,0,0.0
KRDU/train,raw,height_m,5850.0,5875.0,0,0.0
KRDU/train,raw,height_m,5875.0,5900.0,0,0.0
KRDU/train,raw,height_m,5900.0,5925.0,0,0.0
KRDU/train,raw,height_m,5925.0,5950.0,0,0.0
KRDU/train,raw,height_m,5950.0,5975.0,0,0.0
KRDU/train,raw,height_m,5975.0,6000.0,0,0.0
KRDU/train,raw,cross_m,-30000.0,-29900.0,0,0.0
KRDU/train,raw,cross_m,-29900.0,-29800.0,0,0.0
KRDU/train,raw,cross_m,-29800.0,-29700.0,0,0.0
KRDU/train,raw,cross_m,-29700.0,-29600.0,0,0.0
KRDU/train,raw,cross_m,-29600.0,-29500.0,0,0.0
KRDU/train,raw,cross_m,-29500.0,-29400.0,0,0.0
KRDU/train,raw,cross_m,-29400.0,-29300.0,0,0.0
KRDU/train,raw,cross_m,-29300.0,-29200.0,0,0.0
KRDU/train,raw,cross_m,-29200.0,-29100.0,0,0.0
KRDU/train,raw,cross_m,-29100.0,-29000.0,0,0.0
KRDU/train,raw,cross_m,-29000.0,-28900.0,0,0.0
KRDU/train,raw,cross_m,-28900.0,-28800.0,0,0.0
KRDU/train,raw,cross_m,-28800.0,-28700.0,0,0.0
KRDU/train,raw,cross_m,-28700.0,-28600.0,0,0.0
KRDU/train,raw,cross_m,-28600.0,-28500.0,0,0.0
KRDU/train,raw,cross_m,-28500.0,-28400.0,0,0.0
KRDU/train,raw,cross_m,-28400.0,-28300.0,0,0.0
KRDU/train,raw,cross_m,-28300.0,-28200.0,0,0.0
KRDU/train,raw,cross_m,-28200.0,-28100.0,0,0.0
KRDU/train,raw,cross_m,-28100.0,-28000.0,0,0.0
KRDU/train,raw,cross_m,-28000.0,-27900.0,0,0.0
KRDU/train,raw,cross_m,-27900.0,-27800.0,0,0.0
KRDU/train,raw,cross_m,-27800.0,-27700.0,0,0.0
KRDU/train,raw,cross_m,-27700.0,-27600.0,0,0.0
KRDU/train,raw,cross_m,-27600.0,-27500.0,0,0.0
KRDU/train,raw,cross_m,-27500.0,-27400.0,0,0.0
KRDU/train,raw,cross_m,-27400.0,-27300.0,0,0.0
KRDU/train,raw,cross_m,-27300.0,-27200.0,0,0.0
KRDU/train,raw,cross_m,-27200.0,-27100.0,0,0.0
KRDU/train,raw,cross_m,-27100.0,-27000.0,0,0.0
KRDU/train,raw,cross_m,-27000.0,-26900.0,0,0.0
KRDU/train,raw,cross_m,-26900.0,-26800.0,0,0.0
KRDU/train,raw,cross_m,-26800.0,-26700.0,0,0.0
KRDU/train,raw,cross_m,-26700.0,-26600.0,0,0.0
KRDU/train,raw,cross_m,-26600.0,-26500.0,0,0.0
KRDU/train,raw,cross_m,-26500.0,-26400.0,0,0.0
KRDU/train,raw,cross_m,-26400.0,-26300.0,0,0.0
KRDU/train,raw,cross_m,-26300.0,-26200.0,0,0.0
KRDU/train,raw,cross_m,-26200.0,-26100.0,0,0.0
KRDU/train,raw,cross_m,-26100.0,-26000.0,0,0.0
KRDU/train,raw,cross_m,-26000.0,-25900.0,0,0.0
KRDU/train,raw,cross_m,-25900.0,-25800.0,0,0.0
KRDU/train,raw,cross_m,-25800.0,-25700.0,0,0.0
KRDU/train,raw,cross_m,-25700.0,-25600.0,0,0.0
KRDU/train,raw,cross_m,-25600.0,-25500.0,2,0.008782742681047766
KRDU/train,raw,cross_m,-25500.0,-25400.0,4,0.01948379644236904
KRDU/train,raw,cross_m,-25400.0,-25300.0,5,0.021372490393377935
KRDU/train,raw,cross_m,-25300.0,-25200.0,5,0.02290623096059425
KRDU/train,raw,cross_m,-25200.0,-25100.0,5,0.022689392368043723
KRDU/train,raw,cross_m,-25100.0,-25000.0,5,0.022906230960594257
KRDU/train,raw,cross_m,-25000.0,-24900.0,8,0.03532870967294574
KRDU/train,raw,cross_m,-24900.0,-24800.0,4,0.01774885380017105
KRDU/train,raw,cross_m,-24800.0,-24700.0,9,0.03900916700439322
KRDU/train,raw,cross_m,-24700.0,-24600.0,8,0.03652789718127031
KRDU/train,raw,cross_m,-24600.0,-24500.0,8,0.03410990193836527
KRDU/train,raw,cross_m,-24500.0,-24400.0,8,0.037118290841863855
KRDU/train,raw,cross_m,-24400.0,-24300.0,19,0.0784042714908097
KRDU/train,raw,cross_m,-24300.0,-24200.0,18,0.07723273220279814
KRDU/train,raw,cross_m,-24200.0,-24100.0,17,0.07143308901599904
KRDU/train,raw,cross_m,-24100.0,-24000.0,18,0.07583552792033477
KRDU/train,raw,cross_m,-24000.0,-23900.0,19,0.08093963013156613
KRDU/train,raw,cross_m,-23900.0,-23800.0,21,0.09100146063946679
KRDU/train,raw,cross_m,-23800.0,-23700.0,16,0.06427624979375968
KRDU/train,raw,cross_m,-23700.0,-23600.0,23,0.09920640288136151
KRDU/train,raw,cross_m,-23600.0,-23500.0,19,0.08120620216681196
KRDU/train,raw,cross_m,-23500.0,-23400.0,24,0.10015525734774466
KRDU/train,raw,cross_m,-23400.0,-23300.0,32,0.12760409554975305
KRDU/train,raw,cross_m,-23300.0,-23200.0,30,0.1253653138035533
KRDU/train,raw,cross_m,-23200.0,-23100.0,17,0.07072778755846132
KRDU/train,raw,cross_m,-23100.0,-23000.0,26,0.11166008422509699
KRDU/train,raw,cross_m,-23000.0,-22900.0,23,0.09352006385447797
KRDU/train,raw,cross_m,-22900.0,-22800.0,22,0.09555924737658406
KRDU/train,raw,cross_m,-22800.0,-22700.0,33,0.1389019015279318
KRDU/train,raw,cross_m,-22700.0,-22600.0,32,0.13531328893472216
KRDU/train,raw,cross_m,-22600.0,-22500.0,23,0.09630682127357115
KRDU/train,raw,cross_m,-22500.0,-22400.0,45,0.1926967286468826
KRDU/train,raw,cross_m,-22400.0,-22300.0,35,0.15431194098128787
KRDU/train,raw,cross_m,-22300.0,-22200.0,32,0.14114029786058513
KRDU/train,raw,cross_m,-22200.0,-22100.0,42,0.17972477287682853
KRDU/train,raw,cross_m,-22100.0,-22000.0,30,0.1278445004607054
KRDU/train,raw,cross_m,-22000.0,-21900.0,36,0.15927639562905505
KRDU/train,raw,cross_m,-21900.0,-21800.0,45,0.19730327746976695
KRDU/train,raw,cross_m,-21800.0,-21700.0,33,0.1453517499181034
KRDU/train,raw,cross_m,-21700.0,-21600.0,95,0.3625596888511393
KRDU/train,raw,cross_m,-21600.0,-21500.0,157,0.5905381069633031
KRDU/train,raw,cross_m,-21500.0,-21400.0,59,0.25046016661682113
KRDU/train,raw,cross_m,-21400.0,-21300.0,160,0.5966098861438001
KRDU/train,raw,cross_m,-21300.0,-21200.0,83,0.32573063124171053
KRDU/train,raw,cross_m,-21200.0,-21100.0,123,0.47444933048603843
KRDU/train,raw,cross_m,-21100.0,-21000.0,153,0.57384072155432
KRDU/train,raw,cross_m,-21000.0,-20900.0,101,0.40086825071325993
KRDU/train,raw,cross_m,-20900.0,-20800.0,146,0.5451722734790563
KRDU/train,raw,cross_m,-20800.0,-20700.0,109,0.4323359208198072
KRDU/train,raw,cross_m,-20700.0,-20600.0,140,0.5404345093044629
KRDU/train,raw,cross_m,-20600.0,-20500.0,424,1.5175544918115662
KRDU/train,raw,cross_m,-20500.0,-20400.0,324,1.1770288971175322
KRDU/train,raw,cross_m,-20400.0,-20300.0,287,1.0372366484771938
KRDU/train,raw,cross_m,-20300.0,-20200.0,447,1.6059961459221146
KRDU/train,raw,cross_m,-20200.0,-20100.0,219,0.8186012815133115
KRDU/train,raw,cross_m,-20100.0,-20000.0,458,1.641157411080778
KRDU/train,raw,cross_m,-20000.0,-19900.0,276,1.020127836550337
KRDU/train,raw,cross_m,-19900.0,-19800.0,354,1.2813951767542129
KRDU/train,raw,cross_m,-19800.0,-19700.0,382,1.39038856311004
KRDU/train,raw,cross_m,-19700.0,-19600.0,333,1.2243486498335798
KRDU/train,raw,cross_m,-19600.0,-19500.0,395,1.435651038050409
KRDU/train,raw,cross_m,-19500.0,-19400.0,325,1.1844390834386296
KRDU/train,raw,cross_m,-19400.0,-19300.0,373,1.3602282168626907
KRDU/train,raw,cross_m,-19300.0,-19200.0,354,1.2970285482394104
KRDU/train,raw,cross_m,-19200.0,-19100.0,354,1.2967313465465047
KRDU/train,raw,cross_m,-19100.0,-19000.0,354,1.2980420390638763
KRDU/train,raw,cross_m,-19000.0,-18900.0,371,1.3619680802304401
KRDU/train,raw,cross_m,-18900.0,-18800.0,355,1.2998060313876465
KRDU/train,raw,cross_m,-18800.0,-18700.0,351,1.2812581400658196
KRDU/train,raw,cross_m,-18700.0,-18600.0,379,1.3982196398470919
KRDU/train,raw,cross_m,-18600.0,-18500.0,388,1.409420656245139
KRDU/train,raw,cross_m,-18500.0,-18400.0,374,1.3676390740924305
KRDU/train,raw,cross_m,-18400.0,-18300.0,379,1.3927342647533578
KRDU/train,raw,cross_m,-18300.0,-18200.0,365,1.3485745807358924
KRDU/train,raw,cross_m,-18200.0,-18100.0,363,1.3416138867586227
KRDU/train,raw,cross_m,-18100.0,-18000.0,389,1.4499378953709154
KRDU/train,raw,cross_m,-18000.0,-17900.0,346,1.2559486428021742
KRDU/train,raw,cross_m,-17900.0,-17800.0,397,1.4925894156855577
KRDU/train,raw,cross_m,-17800.0,-17700.0,372,1.3795174151876495
KRDU/train,raw,cross_m,-17700.0,-17600.0,394,1.45017800403415
KRDU/train,raw,cross_m,-17600.0,-17500.0,386,1.4406360563077953
KRDU/train,raw,cross_m,-17500.0,-17400.0,375,1.3699208120685498
KRDU/train,raw,cross_m,-17400.0,-17300.0,393,1.4691199794935272
KRDU/train,raw,cross_m,-17300.0,-17200.0,383,1.4169072367391848
KRDU/train,raw,cross_m,-17200.0,-17100.0,399,1.4750852887173167
KRDU/train,raw,cross_m,-17100.0,-17000.0,404,1.5040412876348768
KRDU/train,raw,cross_m,-17000.0,-16900.0,391,1.4244990988012702
KRDU/train,raw,cross_m,-16900.0,-16800.0,396,1.4757181885863488
KRDU/train,raw,cross_m,-16800.0,-16700.0,401,1.4812196029901514
KRDU/train,raw,cross_m,-16700.0,-16600.0,415,1.5502392276738703
KRDU/train,raw,cross_m,-16600.0,-16500.0,394,1.464692896291588
KRDU/train,raw,cross_m,-16500.0,-16400.0,416,1.5291992830155579
KRDU/train,raw,cross_m,-16400.0,-16300.0,400,1.4984777633926711
KRDU/train,raw,cross_m,-16300.0,-16200.0,422,1.550760518597997
KRDU/train,raw,cross_m,-16200.0,-16100.0,405,1.5136178191539216
KRDU/train,raw,cross_m,-16100.0,-16000.0,420,1.5540865315975338
KRDU/train,raw,cross_m,-16000.0,-15900.0,421,1.5632218127050663
KRDU/train,raw,cross_m,-15900.0,-15800.0,423,1.5713971317488102
KRDU/train,raw,cross_m,-15800.0,-15700.0,419,1.5649295760292574
KRDU/train,raw,cross_m,-15700.0,-15600.0,427,1.5698896693681235
KRDU/train,raw,cross_m,-15600.0,-15500.0,424,1.580993556907245
KRDU/train,raw,cross_m,-15500.0,-15400.0,432,1.6044260142431028
KRDU/train,raw,cross_m,-15400.0,-15300.0,413,1.532246414334935
KRDU/train,raw,cross_m,-15300.0,-15200.0,441,1.6360219986721063
KRDU/train,raw,cross_m,-15200.0,-15100.0,410,1.5161761233337785
KRDU/train,raw,cross_m,-15100.0,-15000.0,441,1.6402647100837129
KRDU/train,raw,cross_m,-15000.0,-14900.0,421,1.5667614998839667
KRDU/train,raw,cross_m,-14900.0,-14800.0,435,1.6201455019892848
KRDU/train,raw,cross_m,-14800.0,-14700.0,447,1.6667877433509375
KRDU/train,raw,cross_m,-14700.0,-14600.0,412,1.5348568107097833
KRDU/train,raw,cross_m,-14600.0,-14500.0,450,1.6870234247991647
KRDU/train,raw,cross_m,-14500.0,-14400.0,422,1.5616588476124633
KRDU/train,raw,cross_m,-14400.0,-14300.0,455,1.7070685015724223
KRDU/train,raw,cross_m,-14300.0,-14200.0,438,1.6285130668180159
KRDU/train,raw,cross_m,-14200.0,-14100.0,455,1.7030320977368234
KRDU/train,raw,cross_m,-14100.0,-14000.0,446,1.6489857194231092
KRDU/train,raw,cross_m,-14000.0,-13900.0,441,1.6555242751136348
KRDU/train,raw,cross_m,-13900.0,-13800.0,418,1.566334288634991
KRDU/train,raw,cross_m,-13800.0,-13700.0,456,1.7053752646567233
KRDU/train,raw,cross_m,-13700.0,-13600.0,451,1.6840014423812164
KRDU/train,raw,cross_m,-13600.0,-13500.0,440,1.6211425688516385
KRDU/train,raw,cross_m,-13500.0,-13400.0,444,1.676628270778366
KRDU/train,raw,cross_m,-13400.0,-13300.0,463,1.7184481294804215
KRDU/train,raw,cross_m,-13300.0,-13200.0,422,1.5922928669527607
KRDU/train,raw,cross_m,-13200.0,-13100.0,481,1.7867699454516526
KRDU/train,raw,cross_m,-13100.0,-13000.0,416,1.5613115942358746
KRDU/train,raw,cross_m,-13000.0,-12900.0,480,1.8041426811684858
KRDU/train,raw,cross_m,-12900.0,-12800.0,432,1.6135534585413183
KRDU/train,raw,cross_m,-12800.0,-12700.0,477,1.782844195568046
KRDU/train,raw,cross_m,-12700.0,-12600.0,446,1.6521320145211433
KRDU/train,raw,cross_m,-12600.0,-12500.0,470,1.7198372547814529
KRDU/train,raw,cross_m,-12500.0,-12400.0,461,1.7453156071968294
KRDU/train,raw,cross_m,-12400.0,-12300.0,466,1.6913848574703536
KRDU/train,raw,cross_m,-12300.0,-12200.0,462,1.7371940683321156
KRDU/train,raw,cross_m,-12200.0,-12100.0,481,1.766787593181192
KRDU/train,raw,cross_m,-12100.0,-12000.0,488,1.7814358313024172
KRDU/train,raw,cross_m,-12000.0,-11900.0,492,1.828992420456899
KRDU/train,raw,cross_m,-11900.0,-11800.0,491,1.7983504158069934
KRDU/train,raw,cross_m,-11800.0,-11700.0,489,1.848498363363717
KRDU/train,raw,cross_m,-11700.0,-11600.0,473,1.7670324685760477
KRDU/train,raw,cross_m,-11600.0,-11500.0,482,1.8091748042785412
KRDU/train,raw,cross_m,-11500.0,-11400.0,477,1.7752768633633877
KRDU/train,raw,cross_m,-11400.0,-11300.0,479,1.7875482995999619
KRDU/train,raw,cross_m,-11300.0,-11200.0,492,1.839292783557056
KRDU/train,raw,cross_m,-11200.0,-11100.0,507,1.9116703136291733
KRDU/train,raw,cross_m,-11100.0,-11000.0,590,2.1450932981896074
KRDU/train,raw,cross_m,-11000.0,-10900.0,649,2.3776177904770464
KRDU/train,raw,cross_m,-10900.0,-10800.0,625,2.2339101867252964
KRDU/train,raw,cross_m,-10800.0,-10700.0,630,2.305873473614753
KRDU/train,raw,cross_m,-10700.0,-10600.0,709,2.5143364805237525
KRDU/train,raw,cross_m,-10600.0,-10500.0,2466,8.24416764199944
KRDU/train,raw,cross_m,-10500.0,-10400.0,4692,16.1839964476423
KRDU/train,raw,cross_m,-10400.0,-10300.0,7413,26.028975704634632
KRDU/train,raw,cross_m,-10300.0,-10200.0,1959,6.902526811069038
KRDU/train,raw,cross_m,-10200.0,-10100.0,777,2.8291769622089475
KRDU/train,raw,cross_m,-10100.0,-10000.0,745,2.687862365190597
KRDU/train,raw,cross_m,-10000.0,-9900.0,779,2.7726062960042555
KRDU/train,raw,cross_m,-9900.0,-9800.0,834,2.9540116978693334
KRDU/train,raw,cross_m,-9800.0,-9700.0,887,3.1098729321296332
KRDU/train,raw,cross_m,-9700.0,-9600.0,1592,5.497576040712914
KRDU/train,raw,cross_m,-9600.0,-9500.0,2500,8.425016511142132
KRDU/train,raw,cross_m,-9500.0,-9400.0,10254,34.18451389815135
KRDU/train,raw,cross_m,-9400.0,-9300.0,14024,47.81280048672471
KRDU/train,raw,cross_m,-9300.0,-9200.0,28853,97.46667952067185
KRDU/train,raw,cross_m,-9200.0,-9100.0,3556,12.134681365447307
KRDU/train,raw,cross_m,-9100.0,-9000.0,1674,5.809090906618962
KRDU/train,raw,cross_m,-9000.0,-8900.0,1225,4.265098465940696
KRDU/train,raw,cross_m,-8900.0,-8800.0,1092,3.805087406136181
